UNIVERSITY OF MASSACHUSETTS,245216,NSF
LOYOLA MARYMOUNT UNIVERSITY INC,458474,NSF
GEORGETOWN UNIVERSITY (THE),299957,NSF
UNIVERSITY OF UTAH  THE,1700000,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,917600,NSF
CLEMSON UNIVERSITY,335000,NSF
UNIVERSITY OF PITTSBURGH THE,350000,NSF
TECHNICAL EDUCATION RESEARCH CENTERS  INC.,901812,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,560166,NSF
QUALITY EDUCATION FOR MINORITIES NETWORK (INC),868495,NSF
BIGELOW LABORATORY FOR OCEAN SCIENCES,111649,NSF
NORTHEASTERN UNIVERSITY,74632,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,249780,NSF
ARIZONA STATE UNIVERSITY,350000,NSF
THE GEORGE WASHINGTON UNIVERSITY,12122,NSF
NORTHWESTERN UNIVERSITY,311981,NSF
GEORGETOWN UNIVERSITY (THE),309285,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,400000,NSF
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,181200,NSF
UNIVERSITY OF MARYLAND,35849,NSF
BOWIE STATE UNIVERSITY,313028,NSF
TWIN CITIES PUBLIC TELEVISION  INC.,2674862,NSF
VANDERBILT UNIVERSITY  THE,200000,NSF
UNIVERSITY OF MONTANA SYSTEM,139424,NSF
UNIVERSITY OF GEORGIA RESEARCH FOUNDATION  INC.,316986,NSF
SOUTH DAKOTA SCHOOL OF MINES & TECHNOLOGY,405080,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,275000,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,94201,NSF
UNIVERSITY OF TENNESSEE,794388,NSF
OHIO STATE UNIVERSITY  THE,1399782,NSF
UNIVERSITY OF MAINE SYSTEM,106441,NSF
BARNARD COLLEGE (INC),81509,NSF
AUBURN UNIVERSITY,191322,NSF
UNIVERSITY OF WISCONSIN SYSTEM,149991,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,805482,NSF
NATIONAL BUREAU OF ECONOMIC RESEARCH  INC.,15000,NSF
UNIVERSITY OF NEW MEXICO,732512,NSF
UNIVERSITY OF MARYLAND,149999,NSF
JOHNS HOPKINS UNIVERSITY  THE,21720,NSF
UNIVERSITY OF WASHINGTON,184500,NSF
UNIVERSITY OF GEORGIA RESEARCH FOUNDATION  INC.,15013,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,347574,NSF
UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,581782,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,310644,NSF
SOUTHERN ILLINOIS UNIVERSITY,49167.34,NSF
WESTERN MICHIGAN UNIVERSITY,172804,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,13233,NSF
CARNEGIE MELLON UNIVERSITY,1083395,NSF
UNIVERSITY OF WISCONSIN SYSTEM,594449,NSF
UNIVERSITY OF ALASKA FAIRBANKS,963029,NSF
UNIVERSITY OF CONNECTICUT,21161,NSF
PURDUE UNIVERSITY,200000,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,378477,NSF
CLEMSON UNIVERSITY,215942,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,249997,NSF
TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,35106,NSF
UNIVERSITY OF ROCHESTER,370000,NSF
TRUSTEES OF THE COLORADO SCHOOL OF MINES,307532,NSF
UNIVERSITY OF ILLINOIS,119184,NSF
SMITHSONIAN INSTITUTION,443010.16,NSF
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,477487,NSF
LELAND STANFORD JUNIOR UNIVERSITY  THE,220000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,2042595,NSF
ROCHESTER INSTITUTE OF TECHNOLOGY (INC),899907,NSF
UNIVERSITY OF ARIZONA,11208,NSF
UNIVERSITY OF TEXAS AT AUSTIN,1565605,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,11965,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,531482,NSF
UNIVERSITY OF CONNECTICUT,24172,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,374151,NSF
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,22250,NSF
UNIVERSITY OF WISCONSIN SYSTEM,12000,NSF
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,238419,NSF
WESTERN MICHIGAN UNIVERSITY,199119,NSF
UNIVERSITY OF CONNECTICUT,80250,NSF
DUKE UNIVERSITY,475183,NSF
MICHIGAN TECHNOLOGICAL UNIVERSITY,327431,NSF
UNIVERSITY OF WASHINGTON,593283,NSF
UNIVERSITY OF PUERTO RICO,499667,NSF
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,0,NSF
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,99804,NSF
UNIVERSITY OF TEXAS AT ARLINGTON,0,NSF
UNIVERSITY OF PITTSBURGH THE,450000,NSF
UNIVERSITY ENTERPRISES CORPORATION AT CSUSB,485865,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,600000,NSF
STEVENS INSTITUTE OF TECHNOLOGY (INC),199170,NSF
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,653975,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,9623,NSF
WORCESTER POLYTECHNIC INSTITUTE,425399,NSF
UNIVERSITY OF CALIFORNIA  SANTA BARBARA,247089,NSF
UNIVERSITY OF CALIFORNIA  SANTA BARBARA,467664,NSF
NORTH CAROLINA STATE UNIVERSITY,11857,NSF
WORCESTER POLYTECHNIC INSTITUTE,279893,NSF
UNIVERSITY OF NEBRASKA,448698,NSF
NEW MEXICO INSTITUTE OF MINING AND TECHNOLOGY,204408,NSF
NORTH CAROLINA STATE UNIVERSITY,250000,NSF
UNIVERSITY OF NOTRE DAME DU LAC,499935,NSF
UNIVERSITY OF WISCONSIN SYSTEM,50766,NSF
UNIVERSITY OF OREGON,20393,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,130683,NSF
NORTHEASTERN UNIVERSITY,12000,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,69999,NSF
MICHIGAN STATE UNIVERSITY,50000,NSF
COLORADO STATE UNIVERSITY,116338,NASA
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,528000,NASA
REGENTS OF THE UNIVERSITY OF COLORADO  THE,891767,NASA
UNIVERSITY OF MIAMI,154160,NASA
UNIVERSITY OF TEXAS AT AUSTIN,98225,NASA
MIDDLE TENNESSEE STATE UNIVERSITY,1427300,NSF
UNIVERSITY OF ALABAMA AT BIRMINGHAM,50000,NASA
SPACEWORKS ENTERPRISES INC,99737,NASA
TEXAS A&M ENGINEERING EXPERIMENT STATION,255361,NASA
UNIVERSITY OF MARYLAND,62000,NASA
RENSSELAER POLYTECHNIC INSTITUTE,131230,NASA
PLANETARY SCIENCE INSTITUTE,81843,NASA
VIRGINIA COMMONWEALTH UNIVERSITY,100000,NSF
UNIVERSITY OF ILLINOIS,90000,NSF
UNIVERSITY OF WASHINGTON,169980,NSF
UNAVCO  INC,10547085,NSF
UNIVERSITY OF MARYLAND,510000,NSF
SYRACUSE UNIVERSITY,275884,NSF
UNIVERSITY OF CALIFORNIA  SANTA CRUZ,750000,NSF
UNIVERSITY OF WASHINGTON,749645,NSF
UNIVERSITY OF PUGET SOUND  THE,197157,NSF
EAST CAROLINA UNIVERSITY,41934,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,3347609,NSF
AUBURN UNIVERSITY,494760,NSF
TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,575002,NSF
UNIVERSITY OF TEXAS AT AUSTIN,191930,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,234000,NSF
UNIVERSITY OF SOUTH CAROLINA,62876,NSF
COLORADO STATE UNIVERSITY,400000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,885745,NSF
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,215241,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,319728,NSF
GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION  INC.,153028,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,184415,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,30740,NSF
JOHNS HOPKINS UNIVERSITY  THE,57080,NSF
ARIZONA STATE UNIVERSITY,150000,NSF
DUKE UNIVERSITY,23553,NSF
WASHINGTON STATE UNIVERSITY,549763,NSF
UNIVERSITY OF GEORGIA RESEARCH FOUNDATION  INC.,34966,NSF
KENNESAW STATE UNIVERSITY RESEARCH AND SERVICE FOUNDATION,303025,NSF
INSTITUTE FOR SYSTEMS BIOLOGY,399999,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,150000,NSF
UNIVERSITY OF HAWAII SYSTEMS,497201,NSF
BOYCE THOMPSON INSTITUTE FOR PLANT RESEARCH  INC.,96455,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,323774,NSF
TEXAS A&M ENGINEERING EXPERIMENT STATION,150001,NSF
GEORGIA TECH RESEARCH CORPORATION,426060,NSF
SOFTWARE DEFINED RADIO FORUM  INC.,25000,NSF
NORTHWESTERN UNIVERSITY,799089,NSF
UNIVERSITY OF WISCONSIN SYSTEM,1295403,NSF
UNIVERSITY ENTERPRISES  INC.,800000,NSF
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,61441,NSF
CORNELL UNIVERSITY  INC,329851,NSF
NORTHWESTERN UNIVERSITY,411814,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,287402,NSF
DREXEL UNIVERSITY,987000,NSF
RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,40000,NSF
GEORGE MASON UNIVERSITY,485851,NSF
TRUSTEES OF INDIANA UNIVERSITY,353292,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,499987,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,532005,NSF
OKLAHOMA STATE UNIVERSITY,80845,NSF
FLORIDA STATE UNIVERSITY  THE,1936393,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,198307,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,260000,NSF
UNIVERSITY ENTERPRISES  INC.,153186,NSF
UNIVERSITY OF CALIFORNIA  SANTA CRUZ,1479471,NSF
UNIVERSITY OF MISSOURI SYSTEM,442000,NSF
UNIVERSITY OF SOUTH CAROLINA,150000,NSF
SAN DIEGO STATE UNIVERSTIY FOUNDATION,300000,NSF
GEORGE MASON UNIVERSITY,91213,NSF
WASHINGTON STATE UNIVERSITY,356069,NSF
UNIVERSITY OF ARIZONA,2405882,NSF
WASHINGTON UNIVERSITY  THE,24138,NSF
JAMES MADISON UNIVERSITY,83949,NSF
GEORGETOWN UNIVERSITY (THE),799999,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,2217356,NSF
INSTITUTE FOR BROADENING PARTICIPATION,1049998,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,233101,NSF
SCHLOSS DAGSTUHL - LEIBNIZ ZENTRUM FUR INFORMATIK GMBH,300000,NSF
UNIVERSITY OF ILLINOIS,258984,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,34819,NSF
CARNEGIE MELLON UNIVERSITY,499961,NSF
UNIVERSITY OF CALIFORNIA  IRVINE,70466,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,201954,NSF
LEHIGH UNIVERSITY,120000,NSF
NORTHEASTERN UNIVERSITY,43079,NSF
BRYN MAWR COLLEGE,31673,NSF
SAN DIEGO STATE UNIVERSTIY FOUNDATION,218486,NSF
TENNESSEE STATE UNIVERSITY,493207,NSF
ROCHESTER INSTITUTE OF TECHNOLOGY (INC),299441,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,500000,NSF
VIRGINIA INSTITUTE OF MARINE SCIENCE,428941,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,100000,NSF
UNIVERSITY OF OKLAHOMA,363973,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,149624,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,338000,NSF
UNIVERSITY OF WASHINGTON,189000,NSF
LEHIGH UNIVERSITY,200000,NSF
UNIVERSITY OF MARYLAND,331011,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,1525503,NSF
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,495253,NSF
DE PAUL UNIVERSITY,394312,NSF
UNIVERSITY OF TEXAS AT DALLAS,383654,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,193786,NSF
CALIFORNIA INSTITUTE OF TECHNOLOGY,553411,NSF
CARNEGIE MELLON UNIVERSITY,10000,NSF
UNIVERSITY OF ILLINOIS,489381,NSF
NEW JERSEY CITY UNIVERSITY,176722,NSF
NORTHERN KENTUCKY UNIVERSITY RESEARCH FOUNDATION  INC.,165000,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,99696,NSF
UNIVERSITY OF WISCONSIN SYSTEM,1377500,NSF
CASE WESTERN RESERVE UNIVERSITY,499533,NSF
CORNELL UNIVERSITY  INC,698273,NSF
UNIVERSITY OF WISCONSIN SYSTEM,1550000,NSF
UNIVERSITY OF NOTRE DAME DU LAC,79999,NSF
UNIVERSITY OF CALIFORNIA  SANTA BARBARA,352347,NSF
UNIVERSITY OF CALIFORNIA  SANTA BARBARA,184293,NSF
NATIONAL ACADEMY OF SCIENCES,75000,NSF
UNIVERSITY OF CENTRAL FLORIDA,271642,NSF
GORDON RESEARCH CONFERENCES INC,27000,NSF
UNIVERSITY OF WISCONSIN SYSTEM,180001,NSF
UNIVERSITY OF TEXAS AT AUSTIN,75000,NSF
UNIVERSITY OF ARIZONA,673024,NSF
NORTHWESTERN UNIVERSITY,92969,NASA
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,215855.5,NSF
SMITHSONIAN INSTITUTION,84262,NASA
UNIVERSITY OF ARIZONA,99898,NASA
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,72697,NASA
UNIVERSITY OF WASHINGTON,58487,NASA
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,77913,NASA
UNIVERSITY OF CALIFORNIA  SAN DIEGO,82570,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,64994,NSF
UNIVERSITY OF CHICAGO  THE,280000,NSF
OHIO STATE UNIVERSITY  THE,98291,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,168517,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,97623,NSF
UNIVERSITY OF UTAH  THE,298717,NSF
UNIVERSITY OF WISCONSIN SYSTEM,399999,NSF
SOUTHEASTERN LOUISIANA UNIVERSITY,274000,NSF
UNIVERSITY OF TEXAS AT AUSTIN,468948,NSF
UNIVERSITY OF CALIFORNIA  IRVINE,249973,NSF
UNIVERSITY OF CHICAGO  THE,19636,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,88821,NSF
TRUSTEES OF PRINCETON UNIVERSITY  THE,290000,NSF
ARIZONA STATE UNIVERSITY,300000,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,1067000,NSF
UNIVERSITY OF NORTH CAROLINA AT WILMINGTON,151244,NSF
UNIVERSITY OF MISSISSIPPI,300000,NSF
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,164982,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,112772,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,155999,NSF
HOBART AND WILLIAM SMITH COLLEGES,128754,NSF
UNIVERSITY OF ARIZONA,175902,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,166996,NSF
YALE UNIVERSITY,119563,NSF
NORTHWESTERN UNIVERSITY,134323,NSF
UNIVERSITY OF CALIFORNIA  SANTA CRUZ,500000,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,189999,NSF
WILLIAM MARSH RICE UNIVERSITY,298319,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,13996,NSF
UNIVERSITY OF ILLINOIS,175281,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,182500,NSF
JOHNSON C. SMITH UNIVERSITY  INCORPORATED,399536,NSF
SPELMAN COLLEGE,550000,NSF
CHICAGO STATE UNIVERSITY,980500,NSF
TRUSTEES OF BOSTON UNIVERSITY,115423,NSF
NORTHWESTERN UNIVERSITY,390000,NSF
LOUISIANA STATE UNIVERSITY SYSTEM,197800,NSF
UNIVERSITY OF CALIFORNIA  IRVINE,303997,NSF
SALK INSTITUTE FOR BIOLOGICAL STUDIES  SAN DIEGO  CALIFORNIA  THE,453000,NSF
UNIVERSITY OF TEXAS AT AUSTIN,165000,NSF
UNIVERSITY OF ARIZONA,597613,NSF
BUCKNELL UNIVERSITY,89846,NSF
TEXAS A & M UNIVERSITY,359000,NSF
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,266955,NSF
UNIVERSITY OF WISCONSIN SYSTEM,435000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,567500,NSF
VANDERBILT UNIVERSITY  THE,279093,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,1594009,NSF
UNIVERSITY OF CHICAGO  THE,299998,NSF
UNIVERSITY OF PITTSBURGH THE,178691,NSF
LELAND STANFORD JUNIOR UNIVERSITY  THE,201608,NSF
UNIVERSITY OF DELAWARE,250000,NSF
UNIVERSITY OF ILLINOIS,10519716,NSF
UNIVERSITY OF CALIFORNIA MERCED,47313,NSF
SANTA FE INSTITUTE OF SCIENCE,1300000,NSF
VANDERBILT UNIVERSITY  THE,31992,NSF
COLBY COLLEGE,274670,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,300000,NSF
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,147444,NSF
RUTGERS  THE STATE UNIVERSITY OF NEW JERSEY,297150,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,500001,NSF
LOUISIANA STATE UNIVERSITY SYSTEM,142234,NSF
UNIVERSITY OF FLORIDA,182500,NSF
OBERLIN COLLEGE,33247,NSF
UNIVERSITY OF ARIZONA,108014,NSF
MICHIGAN TECHNOLOGICAL UNIVERSITY,250701,NSF
UNIVERSITY OF ILLINOIS,500000,NSF
GEORGIA TECH RESEARCH CORPORATION,176000,NSF
ADMINISTRATORS OF THE TULANE EDUCATIONAL FUND  THE,250000,NSF
UNIVERSITY CORPORATION  THE,33956,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,1200000,NSF
CALVIN COLLEGE,100000,NSF
UNIVERSITY OF KANSAS CENTER FOR RESEARCH  INC.,16331,NSF
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,357000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,330876,NSF
UNIVERSITY OF FLORIDA,57000,NSF
UNIVERSITY OF WISCONSIN SYSTEM,214471,NSF
UNIVERSITY OF MONTANA SYSTEM,265000,NSF
NEW JERSEY INSTITUTE OF TECHNOLOGY,903640,NSF
AMERICAN ASTRONOMICAL SOCIETY (INC),202500,NSF
UTAH STATE UNIVERSITY,337964,NSF
UNIVERSITY OF ILLINOIS,27774,NSF
,172000,NSF
FLORIDA INTERNATIONAL UNIVERSITY,50793,NSF
TRUSTEES OF PRINCETON UNIVERSITY  THE,200000,NSF
ARIZONA STATE UNIVERSITY,160982,NSF
ALLEGHENY COLLEGE,231312,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,200000,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,990001,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,410000,NSF
BARNARD COLLEGE (INC),205822,NSF
DREXEL UNIVERSITY,200000,NSF
UNIVERSITY OF CALIFORNIA  SANTA CRUZ,357996,NSF
UNIVERSITY OF OKLAHOMA,225204,NSF
UNIVERSITY OF FLORIDA,149128,NSF
ARIZONA STATE UNIVERSITY,216000,NSF
NORTHWESTERN UNIVERSITY,35000,NSF
UNIVERSITY OF ILLINOIS,455000,NSF
UNIVERSITY OF DELAWARE,281647,NSF
UNIVERSITY OF CALIFORNIA  IRVINE,550000,NSF
UNIVERSITY OF WASHINGTON,223074,NSF
UNIVERSITY OF WASHINGTON,300000,NSF
THE UNIVERSITY OF AKRON,250000,NSF
YALE UNIVERSITY,248541,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,480000,NSF
TRUSTEES OF BOSTON UNIVERSITY,100000,NSF
NORTHWESTERN UNIVERSITY,146000,NSF
WESTERN KENTUCKY UNIVERSITY RESEARCH FOUNDATION INC,425000,NSF
UNIVERSITY OF PACIFIC,351500,NSF
CAL POLY CORPORATION,70504,NSF
CORNELL UNIVERSITY  INC,50000,NSF
COLORADO STATE UNIVERSITY,15520,NSF
UNIVERSITY OF ARIZONA,283169,NSF
EMORY UNIVERSITY,409500,NSF
UNIVERSITY OF TEXAS AT DALLAS,20000,NSF
UNIVERSITY OF FLORIDA,134135,NSF
CLEMSON UNIVERSITY,94585,NSF
YALE UNIVERSITY,4400000,NSF
PURDUE UNIVERSITY,40000,NSF
OHIO STATE UNIVERSITY  THE,580000,NSF
MICHIGAN STATE UNIVERSITY,648395,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,70000,NSF
BOWLING GREEN STATE UNIVERSITY (INC),34620.05,NSF
LELAND STANFORD JUNIOR UNIVERSITY  THE,299068,NSF
LELAND STANFORD JUNIOR UNIVERSITY  THE,230841,NSF
UNIVERSITY OF WISCONSIN SYSTEM,500000,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,271000,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,200000,NSF
UNIVERSITY OF KENTUCKY,165814,NSF
UNIVERSITY OF CENTRAL FLORIDA,500000,NSF
UNIVERSITY OF OREGON,15750,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,298725,NSF
DILLARD UNIVERSITY,213584,NSF
CARNEGIE MELLON UNIVERSITY,0,NSF
UNIVERSITY OF PITTSBURGH THE,100000,NSF
VIRGINIA COMMONWEALTH UNIVERSITY,242691,NSF
UNIVERSITY OF WASHINGTON,101279,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,59773,NASA
REGENTS OF THE UNIVERSITY OF MICHIGAN,82833,NASA
SMITHSONIAN INSTITUTION,63000,NASA
UNIVERSITY OF WYOMING,173554,NASA
WOODS HOLE OCEANOGRAPHIC INSTITUTION,82221,NASA
UNIVERSITY OF DELAWARE,210379,NASA
CHILDREN'S HOSPITAL MEDICAL CENTER,117112,NASA
UNIVERSITY OF ALASKA FAIRBANKS,106000,NASA
TRUSTEES OF BOSTON UNIVERSITY,161163,NASA
NATIONAL ACADEMY OF SCIENCES,25000,NASA
OHIO STATE UNIVERSITY  THE,75000,NASA
SETI INSTITUTE,75000,NASA
PURDUE UNIVERSITY,80000,NASA
REGENTS OF THE UNIVERSITY OF MICHIGAN,110000,NASA
TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,260000,NSF
AMERICAN INDIAN SCIENCE & ENGINEERING SOCIETY,19823,NASA
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,200000,NASA
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,30000,NSF
JOHNS HOPKINS UNIVERSITY  THE,264079,NSF
UNIVERSITY OF SOUTH FLORIDA,552327,NSF
CALIFORNIA INSTITUTE OF TECHNOLOGY,449406,NSF
UNIVERSITY OF NEW MEXICO,750000,NSF
UNIVERSITY OF MASSACHUSETTS,64999,NSF
WILLIAM MARSH RICE UNIVERSITY,899165,NSF
SAN DIEGO STATE UNIVERSTIY FOUNDATION,49985,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,149942,NSF
GEORGIA TECH RESEARCH CORPORATION,34356,NSF
UNIVERSITY OF ILLINOIS,149976,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,15500,NSF
TRUSTEES OF INDIANA UNIVERSITY,999989,NSF
UNIVERSITY OF HOUSTON SYSTEM,10000,NSF
NEW SCHOOL  THE,4529,NSF
UNIVERSITY OF UTAH  THE,141352,NSF
UNIVERSITY OF NEBRASKA,90309,NSF
UNIVERSITY OF NORTH DAKOTA,149839,NSF
UNIVERSITY OF CALIFORNIA  IRVINE,147561,NSF
GRAPHENE FRONTIERS,744606,NSF
UNIVERSITY OF WISCONSIN SYSTEM,11995,NSF
BARNARD COLLEGE (INC),250000,NSF
JAMES MADISON UNIVERSITY,40000,NSF
THE UNIVERSITY OF AKRON,280000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,260000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,7366,NSF
UTAH STATE UNIVERSITY,5776,NSF
UNIVERSITY OF ALABAMA,100000,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,257245,NSF
CARNEGIE MELLON UNIVERSITY,639146,NSF
UNIVERSITY OF ILLINOIS,1236076,NSF
UNIVERSITY OF KANSAS CENTER FOR RESEARCH  INC.,249943,NSF
EMORY UNIVERSITY,279998,NSF
CLEMSON UNIVERSITY,199995,NSF
UNIVERSITY OF MARYLAND,94286,NSF
ARIZONA STATE UNIVERSITY,248101,NSF
UNIVERSITY OF WASHINGTON,5000,NSF
INSTITUTE FOR SYSTEMS BIOLOGY,202302,NSF
LELAND STANFORD JUNIOR UNIVERSITY  THE,47084,NSF
CARNEGIE MELLON UNIVERSITY,1000000,NSF
RENSSELAER POLYTECHNIC INSTITUTE,14881,NSF
CORPORATION FOR NATIONAL RESEARCH INITIATIVES,99986,NSF
THE GEORGE WASHINGTON UNIVERSITY,90702,NSF
UNIVERSITY OF TEXAS AT AUSTIN,1618421,NSF
UNIVERSITY OF SOUTH CAROLINA,7734,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,173592,NSF
UNIVERSITY OF IOWA  THE,493139,NSF
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,96001,NSF
RUTGERS  THE STATE UNIVERSITY OF NEW JERSEY,219000,NSF
VANDERBILT UNIVERSITY  THE,110711,NSF
VIRGINIA COMMONWEALTH UNIVERSITY,100000,NSF
UNIVERSITY OF NORTH TEXAS,74999,NSF
NEW SCHOOL  THE,8230,NSF
LELAND STANFORD JUNIOR UNIVERSITY  THE,9506,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,303479,NSF
UNIVERSITY OF CHICAGO  THE,9892,NSF
UNIVERSITY OF MASSACHUSETTS,8271,NSF
JOHNS HOPKINS UNIVERSITY  THE,11171,NSF
UNIVERSITY OF SOUTH FLORIDA,87000,NSF
WILLIAM MARSH RICE UNIVERSITY,360887,NSF
UNIVERSITY OF NORTHERN IOWA,105401,NSF
UNIVERSITY OF OKLAHOMA,499961,NSF
UNIVERSITY OF SOUTH FLORIDA,24861,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,274769,NSF
CORNELL UNIVERSITY  INC,220000,NSF
UNIVERSITY OF DELAWARE,514998,NSF
